success,cet_oapr,english,reading,science,quantitative,abstract,shs_gpa,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,ptotal,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,stotal,bscs,bsit,female,male,abm,gas,humss,stem,he,ict,arts,sports,class_rank_5,class_rank_10,class_rank_20,class_rank_none,highest_honor,high_honor,with_honor,awards_none,class_president,class_vice_president,class_secretary,class_treasurer,class_auditor,class_project_manager,class_pio,class_peace_officer,class_none,school_president,school_vice_president,school_senator,school_board,school_secretary,school_treasurer,school_auditor,school_project_manager,school_pio,school_peace_officer,school_grade_level_rep,school_volunteer,school_none,father_college,father_highschool,father_no_school,father_na,father_fulltime,father_part_time,father_self_employed,father_not_employed,father_emp_na,mother_college,mother_highschool,mother_no_school,mother_na,mother_fulltime,mother_part_time,mother_self_employed,mother_not_employed,mother_emp_na,income_100k,income_50k,income_20k,income_10k,income_below_10k,income_na,laptop_no,laptop_yes,internet_post_paid,internet_pre_paid,s25_teacher,s25_tutor,s25_friends,s25_family,s25_research,s25_leave_it
0,84.938431,76.72616929,77.03305989,94.77999504,44.3359585,91.76118735,91.35456736,0.018945407,-0.088230494,0.705622444,2.10297848,0.041629544,2.083941615,1.902491682,-0.160234709,0.057788085,2.122047311,0.128376655,0.031994832,-0.093752889,0.123576163,0.934334451,1.006153837,-0.022182474,0.823891574,-1.113783345,0.942564084,-0.081070972,2.080026124,0.913775155,1.021552364,0.82453346,-0.116809035,0.949844451,0.937723702,1.14974563,0.104651976,1.093666896,-0.053111787,-0.974810505,1.08628602,0.949397875,-1.071973732,-0.018128039,-0.020247118,0.920640442,0.991525863,22.99854582,1.972468182,2.107007869,2.968991472,0.960758316,1.964492729,1.966877118,2.02154515,2.125837388,1.92845701,2.182144203,1.979511876,2.038444052,1.793103147,0.929312007,2.001159005,-0.068872543,0.002106053,2.940917148,2.027857072,1.98900271,2.09729559,1.055693777,3.058775627,3.107700174,45.25215342,-0.053952725,0.927357477,0.915879998,0.078755054,0.101447141,0.069807285,0.053758858,1.066295551,-0.012483934,-0.102482814,-0.012370012,0.081021988,0.195211495,-0.172477734,0.187281304,0.754544425,0.049091811,-0.061146004,1.032631153,-0.115825345,-0.235559519,0.057110596,0.01859755,-0.024074345,-0.065999345,0.049113631,-0.122209361,0.026504239,0.955238051,0.127810777,-0.088131294,0.022499761,-0.086546597,0.011367318,0.067408032,-0.124133403,-0.03799821,0.038890858,0.110483155,0.045692302,-0.045266422,0.988330205,0.154602093,1.180768255,0.188005334,0.054401085,0.844123588,-0.150175257,0.024051412,0.042507254,0.030320101,0.798179533,0.202184278,-0.095988731,0.008416269,0.021460454,-0.056960164,0.869711193,-0.011322941,-0.018084605,0.035039903,0.013503009,0.083121466,0.98551307,0.111313766,0.070486774,0.086348528,1.140260573,0.101994169,1.090363486,0.179648527,-0.144206596,1.145438514,0.171651006,-0.001492156,-0.015330865
1,74.31229807,63.46686162,90.83200394,85.15314797,18.1835195,79.77478817,93.47488867,0.022029243,0.01781669,1.149579536,0.055987312,1.96709741,1.009457985,1.957563976,0.877978965,-0.162295588,1.785690731,1.842309797,0.948890317,0.157900789,0.894279756,2.025440537,1.958965223,1.897227715,0.913490291,-0.092292568,1.110718127,-0.093127201,0.215184296,-0.167835884,2.174646518,1.015952777,1.11772846,0.162912835,0.057195755,2.054627469,1.082954704,1.133889698,0.853623994,1.11495079,1.009568593,2.004663159,1.048243427,2.016360881,0.907183112,1.13173248,2.227260429,41.07247548,1.948505301,1.917125718,1.041206889,1.991145038,1.890356024,0.974826273,2.017644016,3.021592362,2.837516285,1.985079798,3.109342027,3.056566084,2.874972809,2.158151318,1.894746179,1.963148451,2.041739088,1.88205679,2.195008352,2.753201417,2.053491342,1.860682053,2.024386084,2.003938493,51.90883944,0.013334407,0.930705202,0.238408531,0.898885558,-0.221854651,-0.044684695,0.127508448,0.848185984,-0.033309875,-0.337774729,0.025317105,0.005683633,0.108978656,1.0597463,-0.101753005,-0.013462504,-0.117238922,0.018420067,1.027980022,-0.009253795,0.085533244,0.044191492,-0.172499899,-0.077804245,-0.157280239,-0.143709429,-0.08807088,-0.001115989,1.071402907,-0.03776394,-0.062999984,-0.006789767,-0.143102119,-0.019262096,-0.206669697,-0.051874472,-0.062597666,0.081702649,-0.006578447,-0.077790484,0.231448231,1.031011561,1.041810126,-0.189197109,-0.062454098,-0.086775352,1.0297861,-0.087378726,0.122359349,0.004616453,-0.025193393,0.088031665,0.848235603,0.200987742,-0.026075902,0.007878382,-0.137782237,1.001711917,0.078500203,0.009895749,-0.126911638,0.87421266,0.010423901,-0.046552318,0.070362794,-0.095919652,-0.066231602,1.012622167,1.068973833,0.106619624,0.096564342,-0.024458149,0.075309596,0.006719689,1.010283003,-0.007474626
1,60.24663627,60.9900038,25.30055818,59.14409728,70.64500309,72.81211449,88.51189124,0.924964335,0.930520422,1.060000952,-0.202473301,0.016664098,2.08100284,1.141654013,0.961099963,0.128476206,1.911473081,1.002696047,2.02298568,0.990019379,0.057419782,2.109608366,2.164427492,0.907073775,0.17888601,-0.922478154,-0.199687516,0.855448592,-0.975442583,0.207922138,-0.136282492,1.135927926,1.107735476,0.915154847,0.988004878,0.890526392,1.030694024,0.114760323,1.063299624,2.095563912,-0.090366278,1.0426683,1.270723611,0.970713798,-0.159145497,0.906627692,0.07003257,30.03096646,1.894356528,1.144446129,0.853031886,1.26740744,1.033137131,1.010323513,1.945918818,1.940423521,2.931840986,3.058553591,2.888187662,3.037538431,2.997076135,1.071403514,2.042802961,1.024591216,0.82737298,1.950786793,1.981747301,1.110573103,2.127324529,2.94558427,2.971174486,2.907610977,46.92864996,-0.047509677,0.835441512,-0.170469298,0.918685157,-0.003122044,-0.224137997,-0.102439562,0.826359179,0.010992941,-0.064565605,0.050662866,-0.057592412,-0.177535761,-0.190181712,0.031202899,0.97190593,-0.108796739,-0.041505838,-0.08251655,0.860848184,-0.062902579,0.011134077,0.017605903,0.0002325,0.057764047,-0.064747444,0.067345768,-0.044911402,0.935008101,-0.045526073,-0.027460483,-0.110565973,-0.084940988,0.129111238,0.061929129,-0.094781354,0.051861587,0.067561888,0.082785385,-0.061886802,-0.088395639,1.099390054,0.142093007,1.182800472,-0.084452694,0.030267836,0.826774554,-0.04872545,-0.075918351,-0.052404076,0.018717131,-0.068093765,1.005543422,-0.025189813,-0.167653255,-0.134274547,-0.096786169,0.070294797,0.844194743,0.10243037,-0.019421204,0.099126998,0.012832957,0.895093395,-0.008266243,0.050128176,0.308490066,0.861624098,0.10809985,0.824175159,0.112688114,-0.12745873,0.041306928,-0.025492484,0.873999138,-0.066815972
1,77.827994,83.48129718,66.80587444,80.76926472,25.0100491,72.90439055,91.43345676,-0.107558199,0.016955947,1.039617579,0.110738275,-0.82831049,-1.012714356,1.047267216,-0.062302432,-0.078626724,2.007467448,2.188413103,0.937331341,-0.086696981,1.039327566,1.113628591,1.895869507,1.076987274,-0.115247654,-0.907896411,0.971456722,0.045202392,2.093482021,0.119320189,1.00988395,0.100568713,0.039464809,1.151960314,0.983848032,0.991899839,1.984251241,1.796323892,0.206177126,2.077802787,0.057695079,0.161029352,-0.91559716,0.075938619,1.103278866,1.056843747,0.074593053,22.98737076,0.801649039,1.929913819,0.871364559,2.864234182,0.958450743,0.052870154,2.039533073,2.978705452,0.978855488,1.804915415,1.946113867,1.969590194,1.993986675,2.106374198,1.955854136,1.838014049,2.042367178,2.070500869,2.981395118,0.848376408,3.01278145,2.820690644,3.12552293,3.041971463,47.98675384,-0.078232834,0.834429008,-0.203693038,1.081168213,1.04952983,0.094106513,-0.10183026,0.10903042,-0.034733512,0.123697773,-0.06015651,-0.03099798,0.129581063,0.079030811,0.045259318,0.987597092,-0.107859298,0.056924614,0.227634727,1.013673512,0.019670322,0.011692269,0.019404071,-0.093253873,0.164968443,0.221388697,-0.078705437,0.09093736,1.119698572,0.12511479,0.000731931,0.052419798,-0.00854002,0.033369801,-0.117263389,0.071019136,-0.17916763,-0.001432813,0.040440974,-0.096627459,0.043360643,0.821442022,1.019413192,0.006077534,-0.046331451,-0.062250978,1.001932646,0.024662258,0.030588625,0.035535459,-0.137476479,0.865661464,-0.014661668,0.197707948,-0.129216194,0.967009584,-0.019891689,-0.136800494,0.115819345,-0.093163623,0.026244838,-0.04568627,1.024523341,0.12053579,0.031966634,0.075902596,0.101815396,0.925815533,-0.011116623,1.004664628,0.081464361,-0.080402464,-0.062982341,0.023162096,1.039191807,0.131317257
1,82.8647359,55.73792489,66.91218845,72.63937888,97.71198648,95.72675111,92.5154958,1.14920872,0.01312832,1.185248645,-0.026973718,-0.01370251,0.934013938,2.02891624,0.910903209,0.991922933,0.878112957,1.032216377,1.044923093,-1.841617027,0.067507386,-0.091872423,0.096337014,1.033447821,1.066820897,-1.074199316,-0.037657375,-0.080504556,-0.199496617,0.029293054,0.970266992,0.848829275,0.979811015,0.852874521,0.923171813,0.901726838,0.980280011,1.959252737,2.187658965,0.062345576,-0.991028472,1.924663351,0.0567227,0.03687409,2.085779882,1.058317949,-1.001574456,22.95960433,1.909791511,2.113107734,2.026800052,1.844419936,3.053337531,1.863302229,2.035046993,3.019398804,2.028583477,2.026656365,1.014619471,0.892589957,3.244313967,1.202678186,2.897678387,0.909913077,1.902268493,2.823773361,3.11527565,0.883287688,2.035645532,1.076405904,3.064463453,0.934025738,47.86246091,0.993730435,-0.024793818,0.028988934,1.033688541,1.005658435,-0.057645689,-0.041305121,-0.02288875,0.017857629,0.104625004,0.088059481,0.038796833,0.040593006,0.046284404,1.025975409,0.147275555,-0.109281497,1.007951984,-0.174002437,-0.160057862,-0.123180588,-0.023709551,-0.002027454,0.02652881,0.101885842,0.075456886,-0.009606299,-0.026684612,1.176632471,-0.14665305,-0.000496232,-0.183998243,0.022413773,-0.129254647,0.126314609,0.161723658,0.079058028,-0.011480159,0.01695172,-0.222108844,0.196069343,1.026430032,-0.157786694,0.992812824,-0.005925154,-0.123169883,0.081557903,0.051795897,0.043179889,-0.105072264,1.053639082,0.061412922,1.110250129,-0.086018859,0.108470446,0.768892132,-0.053645125,-0.068868443,0.107635728,-0.077596329,0.006188102,0.018666535,-0.099361765,-0.065025816,1.067596928,0.027237241,0.001972023,0.940056582,-0.164649229,0.969420883,-0.019968274,-0.082842646,-0.178114446,-0.023884626,1.051471763,-0.147407567
0,74.2547153,83.35813819,90.9848255,76.81180257,34.49539571,4.266711522,86.93186572,0.030013151,-0.021183943,0.976225113,-0.17698721,-1.002155752,0.914601034,-0.091497127,0.836974558,1.118337062,1.782321235,2.015071867,-0.070314314,-1.032602375,0.222319694,0.886929576,-0.057502297,0.924829001,0.242657451,-0.973393813,0.137309614,-0.001896009,1.037303295,0.006200459,0.094299322,1.121038914,0.905208352,-1.090771552,0.074920274,0.002155165,0.97579528,-0.136183263,0.006767834,0.990024275,0.024656948,-0.048158707,-1.978618408,2.044548155,1.024315076,1.013274324,0.046001713,12.95095084,2.006089153,2.982524406,0.161853784,1.824140491,1.79834149,2.041836892,2.984290579,1.994805559,0.930259596,0.866206989,0.859764028,2.097929708,0.088424758,0.93290274,2.750013929,0.918271264,2.025413322,1.968597098,1.98229367,3.05710629,3.115863891,3.010285162,2.871651437,1.996552933,45.96630089,0.906102342,0.016605452,0.206885193,1.065516955,0.105411425,0.029547929,-0.031924956,0.140192744,0.117094841,1.059291561,0.069649501,0.229756388,0.040588396,0.130350968,-0.112957137,0.862725238,-0.016276171,0.158165504,-0.065422201,1.121969077,0.088689446,1.169173546,0.065130986,-0.005519727,-0.109397976,-0.08128835,0.19289316,-0.079406354,0.083085409,-0.237437576,-0.007456734,0.117049046,0.090192976,-0.021167263,0.205534342,-0.012852297,0.030248183,-0.122844433,0.157311174,-0.001829019,0.022716034,0.912527815,-0.114812113,0.784084007,-0.033061875,-0.031343509,0.867028785,-0.046257693,-0.065319522,0.152521244,-0.058420223,0.042695058,1.246243569,-0.145807553,0.061069643,1.162411425,0.069867146,0.006825995,0.053232729,-0.029445951,0.16288828,-0.016118748,0.038170611,0.010229377,1.04999205,-0.031837077,0.900150772,-0.043828608,0.217939352,0.987665819,1.005217831,0.044210621,0.055943488,0.008823261,-0.231325082,-0.023384749
1,74.35076467,79.06334373,48.46486755,76.63616614,24.97142796,87.74507122,91.44364714,-0.070603018,0.05411933,-0.127667454,0.041810609,-0.954582344,-1.770319423,-2.133346381,0.016443326,-1.085011112,-2.028288677,-0.054480399,-2.149199319,-0.179919585,-2.094901539,-1.812238675,-1.944317039,0.231742756,-1.017719129,-1.075798825,-2.044714839,-1.039667396,0.05216283,0.1095953,0.142911886,0.1118939,-1.022827458,0.008364664,0.186034176,0.008485327,0.059147216,-0.162213507,0.065956674,-0.944017439,-1.806217955,-1.830869918,0.039106764,0.094394212,-0.935802832,-1.893434225,-2.075628953,-32.02396764,0.963902265,2.179235772,2.018535646,1.068215278,1.126968466,2.046840076,2.188661963,1.964990694,1.126003743,1.870065088,1.9349057,0.062019612,-0.015109315,-0.158683537,2.008682935,0.019144654,-0.038992586,1.953000918,2.125882937,2.044511048,2.116075226,2.146170504,0.954346715,2.071385547,33.07363548,0.013261043,0.901491389,1.005076437,-0.109038859,-0.045838565,-0.023231859,0.095680121,0.048931905,0.038561269,1.015301711,0.017930841,0.045913482,0.074300374,1.192755563,-0.019411498,-0.088905809,0.003105785,0.066676233,0.827106166,-0.044422509,0.011625346,0.115282105,0.155148248,-0.100062465,-0.00328966,0.13042005,-0.207143702,0.022618494,0.926932443,0.00658863,0.000814961,-0.002458626,-0.157092316,-0.024969933,0.052005005,-0.022262943,-0.102515942,0.095712621,-0.10919003,0.044291904,-0.056393874,0.885743934,-0.122270528,-0.212093749,1.12287002,-0.171262527,-0.077449715,-0.048570035,-0.038962495,-0.21384136,1.055810835,0.106629237,1.20848536,-0.128741676,-0.038474186,-0.046405605,0.231101182,0.891817191,0.050560988,-0.128603882,-0.126252577,0.152416102,-0.052099398,-0.024190364,1.088134883,0.258436571,0.979662778,0.061847768,-0.258363514,1.035130523,0.048208633,0.064382236,-0.01909349,-0.08155916,0.927965947,-0.008262144
0,69.19401637,61.28403696,66.98599166,72.61749706,79.92621578,43.61317389,85.57582071,1.02458355,-1.18659424,0.940731118,1.074421159,-0.021905967,0.83436766,1.05214526,0.992426323,-1.023103647,1.10463169,0.989487951,0.891894645,-1.059313335,0.892772035,0.94583437,1.089910241,0.955403097,-0.189377517,-0.92400851,0.923095617,-1.049491739,1.082201046,0.961415606,0.912791735,0.001025081,-1.057837237,0.96798379,-0.981972561,1.001269288,-0.88108898,0.936552949,1.040335414,0.996410236,1.137886086,0.997919868,-0.044149829,1.909981164,-0.952297779,0.981460803,0.911412087,18.98180297,2.002164148,1.02094815,1.055500534,1.995821071,2.04010479,-0.041265656,2.934348648,1.836930946,2.035116948,1.956203634,2.038716052,1.0936946,2.206469105,1.998774917,2.899620287,1.90079393,2.037255732,1.93388278,2.092451072,2.105631349,2.120975038,2.116446361,2.961468662,1.951211874,46.18194049,0.844988339,0.042955344,1.00993497,0.026863536,0.031198545,0.126388702,0.026115382,0.099298416,0.083576964,0.978005419,-0.005616024,0.163397495,-0.025195307,-0.137014603,0.179238153,0.931038482,0.096415403,-0.036303589,-0.050780366,0.956074059,-0.135221923,-0.150600689,-0.210303077,0.07673805,0.052495529,-0.071623443,0.061156523,0.078316328,0.925499265,0.1748804,0.097342091,0.012497384,-0.033157727,-0.071486408,0.039460794,0.140693227,-0.018866701,-0.078037012,-0.133145527,-0.258257181,-0.031721555,0.941018391,0.01932946,0.928617951,-0.00530907,-0.051328174,-0.164166272,-0.089004649,0.888826945,0.089686473,0.0445579,0.079883224,0.918653219,-0.030178441,-0.007039112,0.135894053,-0.171734317,0.912037319,0.001004018,0.016757922,-0.026695311,0.007356765,-0.051815474,0.93011359,-0.185628153,-0.05296585,-0.016848264,1.003822034,0.966628564,-0.339513601,0.000292476,-0.004569827,0.081254995,-0.00938568,1.061613727,-0.015553823
0,74.2346068,58.53174994,66.76854862,66.66785461,84.53504015,87.71997431,84.28666125,-0.016686058,-0.009820711,1.065937032,-0.020972622,-0.043788678,1.107992886,0.045738908,0.980728377,-0.191376577,2.185503891,1.131262258,0.0402536,-0.205802948,0.099152338,2.104504934,0.987736629,1.145665888,0.176418586,-1.008977269,1.171281444,-0.925727452,-0.03049855,1.143341239,0.842158678,0.297342236,-0.133813998,-0.010138172,1.037309134,0.985803351,0.828744583,1.028813627,0.950361531,1.058180307,0.967394976,0.928565749,1.030698052,0.862418848,0.163589458,1.003455785,0.090342455,21.82902299,2.032868834,0.146733894,0.914802136,1.039393322,0.091576142,2.033205114,2.974800438,3.191303829,2.140585914,2.003996337,2.139724523,1.890432455,1.046705324,0.943898768,1.146072029,-0.021575058,1.745528813,3.211778592,2.018206559,2.157477874,3.060018008,2.926225795,3.118920645,0.882591549,41.94070337,-0.010430998,1.118552649,-0.009484831,1.03929044,0.95556734,0.096053461,0.1977395,0.134243192,0.001811213,-0.128439943,-0.118730686,-0.014267793,-0.018550057,0.003912176,-0.075312993,1.136767354,0.204797951,0.095955268,-0.036069908,1.077016086,0.042120545,0.040702665,-0.168014048,-0.100067526,-0.080551737,0.049779191,0.014930285,-0.015391248,0.995389769,-0.163276144,-0.109709335,-0.200370004,0.092590646,-0.065904771,-0.028221873,0.070951084,0.030640245,0.045837212,0.167251424,-0.137987841,-0.017198018,1.056268422,-0.107743026,0.870219924,-0.095309299,0.055188183,-0.050520528,0.140345995,1.017135968,-0.157376062,0.008062185,1.110007853,0.037351712,0.051320837,-0.005613314,0.943967506,0.002483511,-0.029609524,0.018392088,0.082624145,0.171611902,0.003726421,-0.047347716,0.005130509,0.071907618,1.108496015,-0.047663085,1.082413544,0.180546336,0.944974099,-0.20248959,-0.081526821,0.070870077,-0.059864152,1.01416183,0.083393444
1,77.04653996,83.4350702,66.76450359,51.62102997,79.98098517,43.53777211,89.48558396,0.007993054,0.937650957,0.992455588,-0.114291821,0.272333098,-0.019080943,1.865706837,1.127515929,1.002586176,2.006901625,0.947888371,0.12619973,0.94797015,2.024572806,1.814259692,0.981573024,0.875858703,-0.073684634,-1.943699714,1.972858723,1.009833162,-0.168590617,1.137574914,-0.097648523,0.996214626,-0.127773224,-1.043343882,-0.104150374,0.855434362,1.097098877,1.129508059,0.842624941,1.118819382,2.064905751,1.015919322,-0.064264402,1.051433645,0.807339158,1.169027176,1.128289798,29.77978688,1.876975327,-0.005633852,0.878772045,2.950827527,1.106662015,1.963705717,2.021478411,3.061032229,3.236655793,2.029840834,1.92225099,1.090329639,2.097809435,2.190515304,1.894093197,3.027280343,1.998510481,2.097397721,2.983156348,2.024019143,2.917248945,2.961680797,1.935562917,2.108461957,49.98230429,0.948179627,0.050110428,1.056310519,0.141298573,0.821093137,-0.061103013,0.028945021,-0.24937099,-0.04869014,-0.024166632,-0.012080626,0.041652086,-0.039139349,0.037718674,0.892573349,0.143851387,-0.097459589,-0.08849775,1.094209387,0.061251816,-0.100362168,-0.032913725,-0.077217358,1.116261956,-0.125933568,-0.103129059,-0.040888336,-0.014433187,0.135654853,-0.018527833,0.01826087,-0.125116065,-0.077821363,0.007705728,0.072705925,-0.062421148,0.008980294,-0.077649262,-0.078076292,-0.015694938,0.162759489,1.278748942,1.105421013,0.130222742,-0.034901935,-0.051318426,0.005347305,1.146690376,-0.101146429,0.020197536,0.010094916,0.838281214,0.060873373,0.08590405,0.00085441,0.007775791,-0.015059686,1.163947206,0.015941561,-0.001409825,-0.087245003,-0.030388958,0.163191409,0.918193282,0.04648746,-0.046229021,0.023498084,0.957173257,0.992034123,0.047337785,-0.170678639,0.106955615,0.234152523,0.048469634,0.924343613,-0.039054411
0,62.34978095,53.00796987,42.01959333,59.32024045,70.60775137,83.6887437,85.59016434,1.070258252,-0.277204021,-0.865841443,0.946476282,-1.062739791,1.220893797,1.004719579,0.081167754,1.032358785,2.051747555,-0.041714302,-0.947289041,1.031083874,-1.996089785,-1.020273559,-0.892574988,0.928298386,-1.973143871,-0.015243089,1.038752093,-0.871086903,0.005583644,1.072399266,-2.12579121,-0.887412583,-2.086577717,-0.027272595,0.866478904,1.911886739,-0.163348694,0.975961211,0.072924913,2.313020953,1.991367377,1.074139851,2.087386842,1.189473921,2.139257186,-0.113720463,0.087638356,10.07314821,-0.000984529,1.093168399,1.094541048,0.208274663,2.947865559,0.097343546,0.965194134,1.019457445,1.151364743,0.077773093,0.056052544,0.972258855,2.030871515,0.969888112,1.828916722,-0.285941442,1.134858795,0.9959675,0.891639078,0.940504621,2.198258494,1.019431278,2.103416189,2.922550584,26.12387925,-0.134248644,0.922719076,0.9239388,-0.29777045,-0.106465917,0.797067403,-0.023073144,-0.236519577,-0.232424705,-0.097085031,-0.139957413,-0.039831817,-0.014175849,0.212494334,-0.121457626,0.987567856,-0.074580017,-0.18829185,0.08905722,1.155480604,-0.082953326,0.011526937,-0.122517858,-0.032853777,0.112752506,0.104687512,-0.151974504,0.039953572,1.163268306,-0.060619561,-0.119707551,-0.093335175,-0.015880157,0.143102153,0.045059602,0.003339351,-0.052741834,-0.08559175,0.069647745,0.037178845,0.080772803,1.057738041,1.0165575,0.042343058,-0.002884258,-0.099102695,-0.012247057,-0.082602952,-0.016257128,-0.038164525,0.965270773,-0.053876424,1.018490613,0.003162248,-0.041194049,0.023319055,-0.039547986,0.897855604,-0.054132952,-0.025742454,0.078046974,0.064038097,0.019795114,0.035871553,1.019467133,-0.064768117,0.924119581,-0.02819779,0.048415773,1.094236897,-0.064275642,-0.077814587,-0.146526955,0.047238925,0.968181489,-0.079673247
0,84.94090474,78.87078549,77.29579661,72.58102656,89.41116182,87.72907446,87.9494618,-0.1245575,-0.033131094,0.880862154,0.988642148,-0.104715857,0.12102756,0.833115404,1.101133659,-0.046178047,0.85366919,-0.257770021,1.041582946,-0.960543138,-0.024078694,0.03914354,-0.017806809,-0.082505015,-1.020544078,-1.093466576,0.983538433,0.083574643,-0.006662135,-0.023001605,0.077870786,0.238114015,-0.935995173,0.149298402,-0.026665994,0.958244444,-0.002953263,0.042472208,0.041265909,-0.086866464,0.073328545,1.009445223,0.211273815,0.053535418,0.865213054,0.969579114,-0.012672644,7.203821583,1.861492628,1.006266302,2.098184747,1.080060897,1.960238491,1.951372634,2.154690406,1.185820911,2.013533105,2.091093021,0.903723805,1.200109946,2.108229121,0.953882866,1.968652027,0.82299249,0.963877143,1.900908085,2.047948381,2.008769225,1.980872014,1.846303292,2.022219461,1.080560808,39.18206611,-0.027954687,0.8808285,-0.141451603,1.059891104,0.069353671,-0.10701807,-0.013302731,0.997328606,-0.082214766,0.098625394,-0.042315486,0.039907566,-0.071043616,0.13520325,-0.103974669,1.047025331,0.053493698,0.202901098,0.037933797,0.992630519,0.018407821,0.122752064,-0.064587413,0.031558615,0.188865436,-0.045226936,-0.076920511,0.144139135,0.915720905,0.258538217,0.059107214,-0.108679759,-0.113612301,-0.067160195,0.043258161,0.093941703,-0.018159439,0.150102899,-0.003115711,-0.053999121,0.093688147,1.056868442,0.971816532,0.006814147,0.077218491,0.034859109,1.021826712,-0.03812166,-0.035202315,-0.04039428,0.066718102,1.093457956,-0.042541017,-0.049646652,0.050316615,1.13108742,-0.039502219,-0.090324004,-0.083253583,-0.075071196,-0.054142662,-0.177725403,-0.031877307,0.095602971,-0.037810323,1.12851961,0.923059507,0.054280978,0.006329283,1.121642106,0.021947044,0.047244082,-0.021228546,-0.079849023,1.007076287,-0.147545853
0,61.47349436,68.53527392,30.03205825,72.64656918,44.3790659,53.21522476,88.40109145,0.124868526,-0.032016613,2.011577923,0.092293321,1.025672785,-0.231139457,2.112863793,0.917348279,-0.041180653,1.962872791,0.173576545,1.997012074,-2.200347272,-1.10335332,2.097264785,1.910024123,1.848544448,-0.806486712,-2.046665064,1.849103945,0.101281228,1.330565706,-0.916069831,2.223014849,2.106627079,0.082878339,2.147057916,1.173801512,0.968584366,1.186058899,2.048309606,2.065791678,-0.044986314,1.117970924,2.185810182,-1.919851039,0.964648045,0.941081147,2.086504218,1.940004987,32.0518538,2.060961399,2.761825022,-0.040998918,0.997929214,0.939445374,0.852929593,3.064444476,1.079461908,2.012817859,1.989852813,1.903965089,-0.115909201,3.00589661,1.169946555,2.968113977,0.950384761,1.12976149,2.019691114,2.175546754,2.863711537,1.967535751,2.988545352,2.942270638,3.172416781,44.89940787,1.293655632,-0.17425472,1.016393687,0.078994716,0.103243927,0.037050471,0.921241629,-0.059609578,-0.104635833,-0.004120962,-0.183873081,0.171397585,-0.007442765,0.084597753,-0.047181601,1.059956569,-0.046896893,-0.087063785,0.006530903,1.067608112,0.059549816,0.033679134,1.062396249,-0.018377373,0.154965299,0.192013972,-0.129673194,0.080991766,0.005890691,-0.127855667,-0.060289721,-0.02794241,0.098651276,0.047186206,-0.175699212,0.034971321,-0.05261553,0.028262227,0.120529006,-0.032155481,0.061332213,1.069555275,0.045930675,0.96641022,0.027025172,0.090581538,0.985774627,-0.005154261,-0.093609181,-0.122840412,-0.036488589,0.066178546,0.018254634,1.048490722,0.045108307,-0.147378642,0.157288404,-0.113638883,1.115124213,-0.033542196,-0.12466488,-0.299204691,0.064864851,-0.127326537,1.112623157,-0.096248413,0.942431054,0.019446773,0.874318691,0.137188767,-0.089516389,-0.063144361,0.967071024,-0.07033017,-0.092727779,0.078324462
1,77.02573785,70.64186278,90.82853646,81.036702,84.54667606,14.98491813,87.70246788,-2.023131546,-0.103154861,1.044026709,-0.979837465,-1.05481298,-1.954067449,2.002826374,1.131869464,-0.04528791,2.18041114,0.010761179,0.042363748,-1.977618915,2.027163786,1.855476338,2.107859704,1.833174695,0.076454202,-1.876904301,-1.949736647,-1.999176865,-1.877773356,-0.049339405,-0.029739516,0.976889699,0.025583336,-2.080437577,-1.888675281,1.931418808,-1.874165003,-0.011563484,1.111833595,-0.070717638,-2.059399742,1.990846651,-2.14038535,0.072831247,-0.03736237,0.02368104,-2.043432386,-8.085536232,1.082427312,2.004879462,3.09175783,2.173918009,3.068290281,1.147162541,1.204159339,2.933150968,1.026860562,0.83475662,-0.023510113,3.100517843,3.121233478,0.174194725,3.103846319,0.934422921,-0.0726615,0.976553912,0.978289693,1.135426374,3.014119056,0.944904427,-0.012362541,0.115975532,34.97647814,1.141351039,-0.036817949,0.999749452,0.092868787,-0.008456789,1.099174321,-0.074124958,-0.149603628,0.027137848,0.162379021,0.06857997,-0.157323944,1.044041243,-0.006197741,-0.202092791,0.076459133,0.035025738,-0.16143318,1.013115517,0.059468029,1.004881402,-0.084732145,-0.060102275,-0.275048021,-0.000365797,-0.063072085,-0.028737057,-0.066074164,0.048166612,-0.054818005,0.068902598,0.09502027,-0.101870369,-0.144376137,0.18927268,0.020797859,0.187816828,0.023449531,-0.083110866,0.997984908,-0.007359421,-0.20276781,0.077696081,-0.097697103,-0.122140049,1.088000447,0.039129909,-0.00450361,0.054848961,0.16020811,1.168979595,0.11665088,1.078144414,0.082712429,-0.013155303,0.082142291,0.139455639,-0.15567427,0.974944458,0.099313746,0.140886136,0.00541284,-0.101207545,-0.065061893,0.993340826,0.082525784,1.106587628,0.035387573,0.026737973,0.98122592,-0.092332956,0.18385014,0.076710239,-0.012503412,0.764583067,-0.131702825
